ID_compra,data,horario,categoria,preco_unitario,quantidade,frete,metodo_pagamento
377,2023-02-16,14:36:00,Beleza/Saúde,153.9,2,0,Crédito
384,2023-02-16,14:11:00,Beleza/Saúde,19.9,2,0.4,Crédito
385,2023-02-16,00:25:00,Beleza/Saúde,150.9,2,15.09,Crédito
380,2023-02-16,17:01:00,Eletrodomésticos,1598.81,2,0,Boleto
379,2023-02-16,22:36:00,Supermercado,33.9,1,1.02,PIX
378,2023-02-16,00:16:00,Beleza/Saúde,19.9,2,3.58,Crédito
383,2023-02-16,22:43:00,Livros,4.9,1,0.29,Crédito
382,2023-02-16,22:41:00,Beleza/Saúde,203.9,4,40.78,PIX
386,2023-02-16,19:07:00,Livros,12.9,1,0.64,Boleto
381,2023-02-16,00:35:00,Livros,23.9,5,0,PIX
396,2023-02-17,14:40:00,Casa/Móveis,11,1,0.22,PIX
394,2023-02-17,18:14:00,Supermercado,43.9,4,10.54,PIX
393,2023-02-17,21:58:00,Supermercado,43.9,5,13.17,PIX
392,2023-02-17,21:44:00,Eletrodomésticos,2092.91,1,100.26,Boleto
389,2023-02-17,15:44:00,Livros,126.9,2,0,Crédito
390,2023-02-17,22:06:00,Beleza/Saúde,123.9,1,4.96,Crédito
395,2023-02-17,23:45:00,Supermercado,14.9,1,0.6,Crédito
391,2023-02-17,17:36:00,Casa/Móveis,105.9,4,0,PIX
400,2023-02-18,23:19:00,Eletrodomésticos,1779.11,3,510.66,PIX
404,2023-02-18,14:52:00,Eletrodomésticos,2465.2,5,1773.4,PIX
397,2023-02-18,20:14:00,Livros,39.9,1,0.4,Crédito
398,2023-02-18,18:24:00,Livros,31.9,2,0,Crédito
402,2023-02-18,23:37:00,Supermercado,46.9,3,4.22,PIX
401,2023-02-18,22:07:00,Casa/Móveis,69.9,3,2.1,Crédito
399,2023-02-18,18:37:00,Casa/Móveis,174.9,1,10.49,Boleto
403,2023-02-18,18:02:00,Casa/Móveis,267.9,5,0,Crédito
412,2023-02-19,18:07:00,Beleza/Saúde,152.9,1,0,PIX
413,2023-02-19,23:59:00,Beleza/Saúde,75.9,3,9.11,Crédito
415,2023-02-19,23:45:00,Eletrodomésticos,2457.8,3,942.96,PIX
405,2023-02-19,19:32:00,Supermercado,83.9,1,10.07,Crédito
408,2023-02-19,00:48:00,Casa/Móveis,293.9,4,82.29,Boleto
414,2023-02-19,16:07:00,Supermercado,24.9,1,1.74,Boleto
409,2023-02-19,22:53:00,Eletrodomésticos,1289.92,5,0,Crédito
407,2023-02-19,00:36:00,Beleza/Saúde,235.9,2,23.59,PIX
410,2023-02-19,20:02:00,Eletrodomésticos,2499.38,4,0,PIX
406,2023-02-19,16:27:00,Supermercado,39.9,1,0,PIX
411,2023-02-19,18:58:00,Eletrodomésticos,1414.22,3,269.99,Boleto
422,2023-02-21,23:33:00,Casa/Móveis,104.9,1,9.44,Crédito
420,2023-02-21,18:32:00,Beleza/Saúde,63,4,0,PIX
417,2023-02-21,15:03:00,Supermercado,93.9,3,22.54,PIX
424,2023-02-21,21:59:00,Casa/Móveis,155.9,3,0,Crédito
423,2023-02-21,00:36:00,Beleza/Saúde,93.9,4,22.54,PIX
419,2023-02-21,22:57:00,Supermercado,6.9,2,0.55,Boleto
416,2023-02-21,16:42:00,Eletrodomésticos,962.38,5,913.74,Crédito
421,2023-02-21,21:18:00,Livros,35.9,5,12.57,Boleto
418,2023-02-21,21:30:00,Supermercado,2.9,4,0,Boleto
430,2023-02-22,18:41:00,Supermercado,50.9,2,6.11,Boleto
433,2023-02-22,14:22:00,Supermercado,54.9,1,2.74,Crédito
426,2023-02-22,14:07:00,Livros,92.9,3,11.15,PIX
428,2023-02-22,22:13:00,Casa/Móveis,12.9,3,3.1,Crédito
425,2023-02-22,23:04:00,Supermercado,2.9,1,0.29,PIX
431,2023-02-22,18:46:00,Casa/Móveis,122,4,0,Crédito
429,2023-02-22,21:32:00,Supermercado,66.9,4,21.41,PIX
427,2023-02-22,00:26:00,Supermercado,15.9,4,0,Crédito
434,2023-02-22,21:41:00,Livros,24.9,4,2.99,Crédito
432,2023-02-22,18:52:00,Livros,33.9,1,0,PIX
435,2023-02-22,14:04:00,Supermercado,97.9,4,23.5,PIX
436,2023-02-22,00:42:00,Casa/Móveis,261.9,3,31.43,PIX
437,2023-02-23,23:50:00,Casa/Móveis,13.9,3,2.92,PIX
443,2023-02-23,18:03:00,Supermercado,69.9,1,3.5,Crédito
442,2023-02-23,17:41:00,Supermercado,20.9,3,4.39,PIX
440,2023-02-23,18:09:00,Beleza/Saúde,76.9,2,9.23,Boleto
444,2023-02-23,23:14:00,Supermercado,6.9,1,0,PIX
438,2023-02-23,18:00:00,Supermercado,68.9,4,19.29,Crédito
441,2023-02-23,23:56:00,Tecnologia,1053.26,3,1390.17,PIX
439,2023-02-23,23:49:00,Casa/Móveis,221.9,2,35.5,PIX
455,2023-02-24,18:35:00,Casa/Móveis,334.9,3,40.19,Crédito
445,2023-02-24,21:43:00,Supermercado,78.9,1,3.16,PIX
448,2023-02-24,17:51:00,Casa/Móveis,173.9,5,60.87,Crédito
454,2023-02-24,22:34:00,Beleza/Saúde,246.9,3,0,PIX
450,2023-02-24,19:56:00,Casa/Móveis,50.9,3,6.11,Crédito
446,2023-02-24,18:26:00,Supermercado,19.9,4,0,Crédito
453,2023-02-24,22:41:00,Eletrodomésticos,405.5,3,0,PIX
449,2023-02-24,00:56:00,Supermercado,11.9,3,0,PIX
447,2023-02-24,20:32:00,Beleza/Saúde,110.9,4,0,PIX
451,2023-02-24,17:30:00,Livros,30.9,1,2.78,Crédito
452,2023-02-24,15:29:00,Beleza/Saúde,109.9,4,8.79,Boleto
458,2023-02-25,21:40:00,Supermercado,52.9,2,7.41,Crédito
465,2023-02-25,21:16:00,Eletrodomésticos,1138.27,2,108.35,PIX
460,2023-02-25,23:25:00,Casa/Móveis,205,4,8.2,Crédito
462,2023-02-25,21:47:00,Casa/Móveis,92.9,2,5.57,PIX
463,2023-02-25,18:49:00,Casa/Móveis,90.9,3,27.27,PIX
466,2023-02-25,00:08:00,Tecnologia,1237.1,4,968.78,Crédito
457,2023-02-25,00:47:00,Casa/Móveis,143.9,5,0,PIX
467,2023-02-25,18:40:00,Supermercado,44.9,2,1.8,PIX
459,2023-02-25,17:21:00,Beleza/Saúde,22.9,5,6.87,PIX
456,2023-02-25,23:02:00,Tecnologia,1529.49,2,0,Crédito
461,2023-02-25,22:44:00,Casa/Móveis,52.9,4,6.35,Boleto
464,2023-02-25,00:18:00,Beleza/Saúde,141.9,1,4.26,Boleto
470,2023-02-26,14:59:00,Supermercado,7.9,2,1.58,Crédito
468,2023-02-26,22:15:00,Eletrodomésticos,452.74,4,224.93,PIX
474,2023-02-26,18:42:00,Supermercado,15.9,5,3.98,PIX
471,2023-02-26,18:28:00,Beleza/Saúde,178.9,2,0,PIX
475,2023-02-26,14:39:00,Supermercado,54.9,5,8.24,Crédito
469,2023-02-26,19:06:00,Livros,24.9,5,2.49,Crédito
472,2023-02-26,16:01:00,Tecnologia,1700.28,5,1611.9,Crédito
473,2023-02-26,18:05:00,Beleza/Saúde,151.9,1,15.19,Crédito
481,2023-03-02,23:42:00,Supermercado,38.9,5,1.94,PIX
478,2023-03-02,18:18:00,Beleza/Saúde,74.9,2,0,PIX
484,2023-03-02,23:15:00,Casa/Móveis,299.9,4,0,Crédito
476,2023-03-02,15:16:00,Livros,40.9,5,14.32,PIX
483,2023-03-02,22:23:00,Beleza/Saúde,92.9,5,41.8,Crédito
479,2023-03-02,00:00:00,Eletrodomésticos,254.48,5,172.76,Crédito
477,2023-03-02,18:12:00,Casa/Móveis,141.9,4,28.38,Crédito
480,2023-03-02,17:30:00,Casa/Móveis,44.9,5,0,Crédito
482,2023-03-02,18:43:00,Supermercado,53,5,18.55,Crédito
492,2023-03-03,17:38:00,Tecnologia,2145.78,5,2646.86,Crédito
486,2023-03-03,18:01:00,Supermercado,28.9,4,9.25,Crédito
485,2023-03-03,19:51:00,Supermercado,96.9,3,0,Crédito
489,2023-03-03,18:41:00,Beleza/Saúde,49.9,5,7.48,Crédito
487,2023-03-03,00:43:00,Supermercado,14.9,2,0,PIX
490,2023-03-03,18:38:00,Supermercado,34.9,2,5.58,Crédito
488,2023-03-03,23:53:00,Supermercado,57.9,4,18.53,PIX
491,2023-03-03,18:53:00,Eletrodomésticos,231.48,1,20.81,PIX
497,2023-03-04,17:03:00,Supermercado,34.9,2,4.89,Crédito
496,2023-03-04,00:20:00,Tecnologia,1476.96,4,614.15,Boleto
500,2023-03-04,18:10:00,Livros,26.9,3,5.65,PIX
493,2023-03-04,19:03:00,Casa/Móveis,134.9,3,20.24,PIX
502,2023-03-04,21:45:00,Supermercado,50.9,2,5.09,PIX
494,2023-03-04,21:12:00,Supermercado,36.9,2,8.86,Crédito
499,2023-03-04,23:38:00,Beleza/Saúde,182.9,2,43.9,Boleto
501,2023-03-04,22:33:00,Livros,39,1,2.34,PIX
498,2023-03-04,22:42:00,Beleza/Saúde,106,4,12.72,PIX
495,2023-03-04,21:33:00,Eletrodomésticos,83.56,3,9.8,Crédito
511,2023-03-05,23:20:00,Beleza/Saúde,222.9,5,66.87,Boleto
508,2023-03-05,18:45:00,Tecnologia,3804.69,2,1088.77,PIX
505,2023-03-05,21:40:00,Tecnologia,1601.27,5,2103.96,PIX
507,2023-03-05,14:31:00,Livros,9.9,3,0,Boleto
503,2023-03-05,23:35:00,Casa/Móveis,242.9,1,0,Crédito
509,2023-03-05,19:37:00,Beleza/Saúde,120.9,4,14.51,Boleto
510,2023-03-05,17:51:00,Supermercado,74.9,4,5.99,PIX
506,2023-03-05,22:03:00,Supermercado,48.9,1,0,Crédito
513,2023-03-05,18:35:00,Beleza/Saúde,207.9,2,20.79,Boleto
512,2023-03-05,22:51:00,Casa/Móveis,167.9,3,5.04,Crédito
504,2023-03-05,00:56:00,Supermercado,25.9,3,0,Boleto
518,2023-03-07,21:14:00,Beleza/Saúde,69.9,5,10.48,PIX
514,2023-03-07,23:40:00,Casa/Móveis,323.9,1,19.43,PIX
521,2023-03-07,15:06:00,Beleza/Saúde,20.9,4,5.02,Crédito
515,2023-03-07,23:27:00,Supermercado,97.9,2,0,PIX
516,2023-03-07,17:01:00,Beleza/Saúde,75.9,1,0,PIX
522,2023-03-07,21:30:00,Casa/Móveis,129.9,1,5.2,Boleto
517,2023-03-07,17:55:00,Supermercado,27.9,4,1.12,PIX
520,2023-03-07,14:56:00,Livros,25.9,3,3.88,PIX
519,2023-03-07,20:05:00,Casa/Móveis,5.9,1,0,Crédito
527,2023-03-08,18:09:00,Supermercado,77.9,5,27.27,PIX
524,2023-03-08,17:34:00,Tecnologia,2325.33,1,486.96,Crédito
531,2023-03-08,18:38:00,Casa/Móveis,169.9,2,16.99,PIX
526,2023-03-08,21:28:00,Casa/Móveis,140.9,3,21.14,PIX
533,2023-03-08,18:54:00,Eletrodomésticos,969.84,4,245.58,Crédito
529,2023-03-08,18:09:00,Beleza/Saúde,37.9,1,2.27,PIX
532,2023-03-08,18:26:00,Casa/Móveis,196,5,0,Crédito
523,2023-03-08,21:54:00,Supermercado,49.9,3,10.48,Boleto
528,2023-03-08,14:00:00,Livros,22.9,5,0,PIX
525,2023-03-08,00:30:00,Beleza/Saúde,87,2,0,PIX
530,2023-03-08,00:51:00,Beleza/Saúde,15.9,5,0,Crédito
537,2023-03-09,22:28:00,Supermercado,89.9,4,25.17,Crédito
538,2023-03-09,16:55:00,Livros,126,1,6.3,Crédito
535,2023-03-09,16:12:00,Casa/Móveis,16,4,5.76,Crédito
541,2023-03-09,20:28:00,Livros,47.9,5,9.58,Boleto
539,2023-03-09,00:40:00,Supermercado,6.9,4,1.1,Crédito
534,2023-03-09,23:32:00,Casa/Móveis,193.9,5,58.17,PIX
536,2023-03-09,00:45:00,Beleza/Saúde,216.9,4,69.41,Boleto
540,2023-03-09,18:10:00,Supermercado,50.9,4,2.04,Crédito
542,2023-03-09,21:08:00,Casa/Móveis,185.9,5,9.3,Crédito
543,2023-03-09,00:44:00,Eletrodomésticos,2444.69,5,195.4,Boleto
546,2023-03-10,17:59:00,Livros,83.9,4,16.78,PIX
548,2023-03-10,18:23:00,Casa/Móveis,29,2,0,Crédito
550,2023-03-10,22:50:00,Supermercado,65.9,1,4.61,Crédito
549,2023-03-10,22:16:00,Livros,48.9,2,6.85,Crédito
545,2023-03-10,21:01:00,Supermercado,90.9,1,10.91,Crédito
551,2023-03-10,18:09:00,Casa/Móveis,68.9,4,0,Boleto
544,2023-03-10,18:10:00,Livros,49.9,1,4.49,Boleto
547,2023-03-10,17:38:00,Eletrodomésticos,2420.45,1,193.45,PIX
552,2023-03-10,18:15:00,Casa/Móveis,196.9,2,0,PIX
559,2023-03-11,00:46:00,Casa/Móveis,101.9,5,0,PIX
554,2023-03-11,18:28:00,Casa/Móveis,267.9,3,80.37,Crédito
557,2023-03-11,16:02:00,Beleza/Saúde,242.9,2,4.86,PIX
561,2023-03-11,17:26:00,Beleza/Saúde,131.9,4,42.21,Crédito
553,2023-03-11,18:22:00,Casa/Móveis,117.9,1,3.54,PIX
555,2023-03-11,18:38:00,Supermercado,41.9,2,5.03,Crédito
563,2023-03-11,14:55:00,Tecnologia,746.87,4,1199.49,Crédito
564,2023-03-11,23:34:00,Tecnologia,3072.06,1,555.2,Crédito
556,2023-03-11,18:33:00,Casa/Móveis,259.9,3,38.98,Crédito
560,2023-03-11,22:55:00,Supermercado,90,4,32.4,PIX
562,2023-03-11,21:23:00,Beleza/Saúde,188.9,1,11.33,Crédito
558,2023-03-11,00:46:00,Livros,123.9,3,0,Crédito
573,2023-03-12,22:51:00,Supermercado,30.9,1,0,PIX
571,2023-03-12,17:28:00,Livros,101.9,3,0,Crédito
565,2023-03-12,23:31:00,Casa/Móveis,92.9,4,0,PIX
575,2023-03-12,23:18:00,Livros,78.9,3,14.2,Crédito
576,2023-03-12,00:39:00,Casa/Móveis,114.9,5,40.22,Crédito
567,2023-03-12,20:39:00,Casa/Móveis,196,3,17.64,Crédito
568,2023-03-12,18:53:00,Livros,31.9,2,1.91,Boleto
574,2023-03-12,18:34:00,Livros,141,3,33.84,Crédito
569,2023-03-12,22:07:00,Supermercado,11.9,1,0.48,Crédito
572,2023-03-12,22:41:00,Beleza/Saúde,117.9,1,10.61,PIX
566,2023-03-12,17:58:00,Tecnologia,2251.71,2,840.41,PIX
570,2023-03-12,19:54:00,Beleza/Saúde,234,2,23.4,Boleto
579,2023-03-14,20:19:00,Tecnologia,2777.83,2,660.39,PIX
577,2023-03-14,15:21:00,Tecnologia,2151.03,5,1177.58,PIX
582,2023-03-14,17:10:00,Beleza/Saúde,173.9,1,0,PIX
578,2023-03-14,17:55:00,Livros,99.9,2,2,Boleto
583,2023-03-14,22:21:00,Supermercado,49.9,2,7.98,Crédito
581,2023-03-14,16:07:00,Supermercado,23.9,5,9.56,PIX
580,2023-03-14,17:36:00,Casa/Móveis,137.9,1,8.27,PIX
584,2023-03-14,23:21:00,Beleza/Saúde,78.9,5,11.84,Crédito
589,2023-03-15,21:19:00,Casa/Móveis,57.9,5,11.58,PIX
586,2023-03-15,17:55:00,Beleza/Saúde,71,5,0,Crédito
587,2023-03-15,18:29:00,Supermercado,18.9,1,1.7,PIX
585,2023-03-15,16:55:00,Casa/Móveis,162.9,4,32.58,PIX
591,2023-03-15,22:28:00,Beleza/Saúde,237.9,3,42.82,Boleto
592,2023-03-15,17:58:00,Casa/Móveis,140.9,5,0,Boleto
590,2023-03-15,17:08:00,Supermercado,25.9,1,1.04,Boleto
588,2023-03-15,22:53:00,Casa/Móveis,336.9,4,26.95,Boleto
600,2023-03-16,17:30:00,Beleza/Saúde,231.9,2,32.47,Boleto
596,2023-03-16,00:20:00,Tecnologia,864.17,2,441.79,Crédito
597,2023-03-16,18:02:00,Beleza/Saúde,236.9,1,18.95,Boleto
593,2023-03-16,20:37:00,Livros,42.9,5,10.73,Crédito
601,2023-03-16,19:57:00,Tecnologia,2246.54,3,1619.19,Boleto
599,2023-03-16,23:16:00,Eletrodomésticos,465.17,3,86.75,Crédito
594,2023-03-16,17:59:00,Casa/Móveis,157,4,43.96,Crédito
598,2023-03-16,21:50:00,Casa/Móveis,165.9,4,0,PIX
595,2023-03-16,19:24:00,Casa/Móveis,92.9,3,19.51,Boleto
602,2023-03-17,15:27:00,Casa/Móveis,64.9,4,15.58,PIX
608,2023-03-17,18:28:00,Beleza/Saúde,19,3,4.56,Boleto
607,2023-03-17,19:48:00,Supermercado,12.9,5,5.8,PIX
603,2023-03-17,22:24:00,Supermercado,64.9,2,6.49,PIX
605,2023-03-17,21:50:00,Supermercado,2.9,1,0.23,Crédito
606,2023-03-17,22:25:00,Tecnologia,2003.18,3,1200.99,PIX
609,2023-03-17,19:43:00,Beleza/Saúde,192.9,5,86.8,Crédito
604,2023-03-17,00:58:00,Casa/Móveis,110.9,1,0,Boleto
611,2023-03-18,14:48:00,Eletrodomésticos,61.87,1,0,Crédito
617,2023-03-18,18:45:00,Casa/Móveis,195.9,4,54.85,Crédito
618,2023-03-18,15:47:00,Livros,3.9,1,0.2,Boleto
613,2023-03-18,19:32:00,Beleza/Saúde,210.9,4,42.18,PIX
610,2023-03-18,23:15:00,Beleza/Saúde,222.9,1,0,PIX
616,2023-03-18,22:35:00,Casa/Móveis,38.9,2,0,Crédito
614,2023-03-18,23:43:00,Supermercado,87.9,2,8.79,PIX
615,2023-03-18,17:11:00,Livros,19.9,3,1.19,Crédito
612,2023-03-18,23:14:00,Casa/Móveis,61.9,4,17.33,Crédito
625,2023-03-19,17:57:00,Casa/Móveis,241.9,1,0,Crédito
623,2023-03-19,19:11:00,Livros,125.9,5,62.95,Boleto
630,2023-03-19,15:48:00,Supermercado,60.9,4,24.36,Boleto
619,2023-03-19,18:14:00,Beleza/Saúde,68.9,4,0,Crédito
624,2023-03-19,21:46:00,Beleza/Saúde,27.9,3,6.7,Boleto
628,2023-03-19,21:08:00,Beleza/Saúde,144.9,1,8.69,Crédito
629,2023-03-19,17:53:00,Supermercado,84.9,4,0,Crédito
626,2023-03-19,15:20:00,Casa/Móveis,41.9,4,10.06,PIX
621,2023-03-19,21:36:00,Livros,122.9,1,0,Boleto
620,2023-03-19,15:22:00,Supermercado,43,3,7.74,PIX
627,2023-03-19,23:14:00,Tecnologia,1640.67,4,848.78,PIX
622,2023-03-19,21:11:00,Supermercado,16.9,1,0.68,PIX
635,2023-03-21,00:13:00,Casa/Móveis,122.9,5,30.72,Boleto
633,2023-03-21,00:14:00,Supermercado,53.9,3,9.7,Crédito
634,2023-03-21,16:43:00,Supermercado,37.9,1,1.52,Crédito
637,2023-03-21,15:06:00,Eletrodomésticos,1953.07,2,249.35,PIX
636,2023-03-21,22:25:00,Supermercado,94.9,5,33.22,PIX
638,2023-03-21,15:32:00,Beleza/Saúde,132.9,5,39.87,PIX
632,2023-03-21,14:53:00,Supermercado,78,2,6.24,Crédito
631,2023-03-21,23:12:00,Casa/Móveis,13.9,3,1.25,Boleto
644,2023-03-22,18:24:00,Livros,7.9,4,2.53,Boleto
642,2023-03-22,22:54:00,Supermercado,22.9,4,4.58,Crédito
646,2023-03-22,22:14:00,Eletrodomésticos,2293.04,1,109.92,PIX
639,2023-03-22,22:55:00,Beleza/Saúde,117.9,4,0,PIX
645,2023-03-22,23:57:00,Supermercado,65.9,4,7.91,Crédito
647,2023-03-22,19:37:00,Casa/Móveis,62.9,5,12.58,PIX
640,2023-03-22,21:10:00,Eletrodomésticos,2110.31,1,0,Crédito
643,2023-03-22,18:23:00,Eletrodomésticos,1771.59,5,1694.94,Crédito
641,2023-03-22,16:30:00,Casa/Móveis,182.9,1,7.32,Boleto
653,2023-03-23,21:24:00,Casa/Móveis,68.9,2,0,Boleto
651,2023-03-23,21:41:00,Supermercado,74.9,5,22.47,PIX
648,2023-03-23,16:50:00,Casa/Móveis,65.9,2,6.59,PIX
654,2023-03-23,18:45:00,Beleza/Saúde,48.9,3,11.74,Crédito
649,2023-03-23,23:09:00,Tecnologia,3696.14,2,918.35,Boleto
652,2023-03-23,22:57:00,Casa/Móveis,80,1,4.8,Boleto
655,2023-03-23,18:04:00,Casa/Móveis,8.9,4,2.85,Crédito
650,2023-03-23,22:28:00,Casa/Móveis,282.9,2,0,Crédito
662,2023-03-24,16:13:00,Supermercado,39.9,5,2,PIX
663,2023-03-24,18:58:00,Casa/Móveis,5.9,5,2.07,Crédito
657,2023-03-24,00:43:00,Casa/Móveis,57.9,4,9.26,Crédito
659,2023-03-24,14:18:00,Casa/Móveis,73.9,5,0,Crédito
665,2023-03-24,18:24:00,Livros,77.9,5,23.37,PIX
658,2023-03-24,17:15:00,Tecnologia,1215.21,4,0,Crédito
661,2023-03-24,17:26:00,Beleza/Saúde,18.9,4,4.54,Crédito
656,2023-03-24,17:40:00,Tecnologia,1750.09,2,325.79,PIX
660,2023-03-24,14:16:00,Casa/Móveis,101.9,5,50.95,Boleto
666,2023-03-24,16:06:00,Livros,46.9,5,0,Crédito
664,2023-03-24,16:49:00,Beleza/Saúde,62.9,4,17.61,Crédito
677,2023-03-25,19:50:00,Livros,46,2,9.2,PIX
671,2023-03-25,22:02:00,Supermercado,59,5,23.6,Crédito
667,2023-03-25,00:52:00,Casa/Móveis,167.9,2,10.07,PIX
675,2023-03-25,14:06:00,Supermercado,22.9,3,4.12,Crédito
674,2023-03-25,00:45:00,Livros,47.9,5,19.16,Crédito
672,2023-03-25,14:54:00,Casa/Móveis,143,4,11.44,PIX
669,2023-03-25,15:43:00,Beleza/Saúde,118.9,1,4.76,Boleto
676,2023-03-25,14:43:00,Livros,15.9,4,3.18,Crédito
668,2023-03-25,23:45:00,Casa/Móveis,108.9,5,16.34,Crédito
673,2023-03-25,23:13:00,Supermercado,59.9,4,0,PIX
670,2023-03-25,17:19:00,Supermercado,75.9,3,18.22,PIX
681,2023-03-26,22:32:00,Livros,27.9,5,9.76,PIX
684,2023-03-26,17:56:00,Tecnologia,1132.93,2,472.49,PIX
679,2023-03-26,00:00:00,Casa/Móveis,186.9,3,0,Crédito
685,2023-03-26,00:37:00,Beleza/Saúde,240.9,1,14.45,Crédito
680,2023-03-26,17:41:00,Beleza/Saúde,121,5,24.2,Crédito
688,2023-03-26,17:15:00,Casa/Móveis,297,4,59.4,PIX
682,2023-03-26,23:49:00,Beleza/Saúde,157.9,2,0,Boleto
683,2023-03-26,18:01:00,Supermercado,90.9,1,4.55,PIX
686,2023-03-26,23:21:00,Supermercado,45.9,3,1.38,Crédito
678,2023-03-26,19:23:00,Beleza/Saúde,193.9,3,17.45,PIX
687,2023-03-26,23:47:00,Casa/Móveis,44.9,5,15.72,PIX
692,2023-03-28,21:12:00,Supermercado,28.9,5,0,Crédito
695,2023-03-28,16:11:00,Supermercado,35.9,1,0,Crédito
696,2023-03-28,17:24:00,Casa/Móveis,150,3,36,Crédito
690,2023-03-28,18:49:00,Beleza/Saúde,244.9,3,73.47,Crédito
691,2023-03-28,15:39:00,Supermercado,60,3,0,Crédito
689,2023-03-28,16:13:00,Beleza/Saúde,207.9,2,4.16,PIX
693,2023-03-28,23:55:00,Casa/Móveis,74.9,4,0,Boleto
697,2023-03-28,00:22:00,Beleza/Saúde,59.9,4,14.38,Crédito
698,2023-03-28,17:01:00,Beleza/Saúde,237.9,1,0,Boleto
694,2023-03-28,17:30:00,Eletrodomésticos,2177.44,3,0,Boleto
706,2023-03-29,18:01:00,Casa/Móveis,68.9,1,0,Boleto
704,2023-03-29,00:49:00,Tecnologia,3844.09,4,2503.01,Boleto
703,2023-03-29,18:37:00,Livros,142.9,5,0,Crédito
705,2023-03-29,15:05:00,Livros,13.9,1,0,Crédito
699,2023-03-29,22:35:00,Tecnologia,2274.47,1,301.44,PIX
701,2023-03-29,17:46:00,Tecnologia,956.97,5,1357.17,Crédito
707,2023-03-29,22:11:00,Beleza/Saúde,101.9,3,24.46,Crédito
702,2023-03-29,17:04:00,Eletrodomésticos,2483.84,2,317.67,Crédito
708,2023-03-29,23:11:00,Supermercado,73,1,0,Boleto
709,2023-03-29,00:45:00,Supermercado,40.9,1,3.68,PIX
700,2023-03-29,14:01:00,Supermercado,13.9,2,0,Boleto
717,2023-03-30,00:53:00,Tecnologia,2846.11,1,400.91,Crédito
713,2023-03-30,22:47:00,Livros,48.9,1,4.4,Crédito
715,2023-03-30,18:14:00,Supermercado,46.9,4,13.13,Boleto
716,2023-03-30,15:51:00,Beleza/Saúde,89.9,1,8.99,Crédito
720,2023-03-30,17:38:00,Livros,23.9,2,2.39,Crédito
719,2023-03-30,00:12:00,Beleza/Saúde,224.9,1,11.24,Crédito
712,2023-03-30,16:26:00,Casa/Móveis,167.9,5,33.58,Crédito
718,2023-03-30,16:07:00,Livros,21.9,4,6.13,PIX
710,2023-03-30,18:31:00,Beleza/Saúde,54.9,1,2.74,PIX
711,2023-03-30,23:56:00,Casa/Móveis,126.9,3,0,Crédito
714,2023-03-30,21:17:00,Livros,22.9,2,1.83,Crédito
725,2023-03-31,00:19:00,Eletrodomésticos,1780.29,1,141.95,PIX
726,2023-03-31,21:32:00,Livros,142.9,1,7.14,PIX
724,2023-03-31,20:51:00,Livros,36.9,5,0,Crédito
727,2023-03-31,19:39:00,Casa/Móveis,184.9,2,0,Boleto
728,2023-03-31,18:23:00,Tecnologia,1795.62,4,0,PIX
721,2023-03-31,19:11:00,Casa/Móveis,164.9,2,0,Crédito
722,2023-03-31,15:40:00,Tecnologia,3868.6,2,0,Boleto
723,2023-03-31,18:45:00,Casa/Móveis,52.9,4,19.04,Crédito
740,2023-04-01,21:19:00,Supermercado,70.9,3,12.76,PIX
732,2023-04-01,17:41:00,Livros,120.9,5,0,Boleto
735,2023-04-01,17:00:00,Casa/Móveis,75.9,3,15.94,Crédito
739,2023-04-01,17:44:00,Tecnologia,2616.76,3,0,Boleto
734,2023-04-01,23:48:00,Eletrodomésticos,203.51,4,72.46,PIX
729,2023-04-01,22:53:00,Casa/Móveis,70.9,1,3.55,PIX
738,2023-04-01,17:08:00,Supermercado,68.9,3,14.47,Crédito
730,2023-04-01,00:12:00,Livros,34.9,4,8.38,Crédito
737,2023-04-01,22:43:00,Eletrodomésticos,1712.54,2,218.39,Boleto
736,2023-04-01,18:05:00,Casa/Móveis,91.9,2,12.87,Crédito
731,2023-04-01,23:48:00,Beleza/Saúde,236.9,2,23.69,Crédito
733,2023-04-01,20:04:00,Livros,4.9,5,1.23,Crédito
743,2023-04-02,17:33:00,Supermercado,76.9,3,0,PIX
741,2023-04-02,17:16:00,Eletrodomésticos,1025.15,3,438.45,Boleto
747,2023-04-02,00:03:00,Beleza/Saúde,50.9,4,0,Crédito
749,2023-04-02,23:29:00,Beleza/Saúde,100.9,4,0,PIX
745,2023-04-02,20:55:00,Tecnologia,3728.53,4,1230.38,PIX
744,2023-04-02,18:33:00,Supermercado,83.9,2,13.42,PIX
746,2023-04-02,22:22:00,Tecnologia,702.22,4,169.32,Crédito
748,2023-04-02,22:39:00,Tecnologia,1594.27,1,210.08,PIX
742,2023-04-02,00:20:00,Livros,33.9,5,8.48,Boleto
752,2023-04-04,00:04:00,Livros,120.9,3,25.39,Crédito
755,2023-04-04,22:18:00,Eletrodomésticos,1885.32,1,240.63,Boleto
758,2023-04-04,21:10:00,Supermercado,31.9,4,7.66,PIX
754,2023-04-04,16:28:00,Beleza/Saúde,164.9,2,0,Crédito
757,2023-04-04,00:59:00,Beleza/Saúde,159.9,2,31.98,PIX
759,2023-04-04,15:18:00,Casa/Móveis,65.9,4,7.91,Boleto
751,2023-04-04,18:48:00,Livros,109.9,1,5.5,Crédito
750,2023-04-04,15:18:00,Tecnologia,1283.5,3,1322.16,Boleto
